717.36,0.55273,1.1135e-08
718.36,0.55273,1.0829e-08
719.36,0.55273,1.0531e-08
720.36,0.55273,1.0242e-08
721.36,0.55273,9.9604e-09
722.36,0.55273,9.6866e-09
723.36,0.55273,9.4203e-09
724.36,0.55273,9.1613e-09
725.36,0.55273,8.9095e-09
726.36,0.55273,8.6645e-09
727.36,0.55273,8.4263e-09
728.36,0.55273,8.1947e-09
729.36,0.55273,7.9694e-09
730.37,0.55273,7.7503e-09
731.37,0.55273,7.5372e-09
732.37,0.55273,7.33e-09
733.37,0.55273,7.1285e-09
734.37,0.55273,6.9326e-09
735.37,0.55273,6.742e-09
736.37,0.55273,6.5566e-09
737.37,0.55273,6.3764e-09
738.37,0.55273,6.2011e-09
739.37,0.55273,6.0306e-09
740.37,0.55273,5.8648e-09
741.37,0.55273,5.7036e-09
742.37,0.55273,5.5468e-09
743.37,0.55273,5.3943e-09
744.37,0.55273,5.246e-09
745.37,0.55273,5.1018e-09
746.37,0.55273,4.9615e-09
747.37,0.55273,4.8251e-09
748.37,0.55273,4.6925e-09
749.37,0.55273,4.5635e-09
750.38,0.55273,4.438e-09
751.38,0.55273,4.316e-09
752.38,0.55273,4.1974e-09
753.38,0.55273,4.082e-09
754.38,0.55273,3.9698e-09
755.38,0.55273,3.8606e-09
756.38,0.55273,3.7545e-09
757.38,0.55273,3.6513e-09
758.38,0.55273,3.5509e-09
759.38,0.55273,3.4533e-09
760.38,0.55273,3.3584e-09
761.38,0.55273,3.266e-09
762.38,0.55273,3.1762e-09
763.38,0.55273,3.0889e-09
764.38,0.55273,3.004e-09
765.38,0.55273,2.9214e-09
766.38,0.55273,2.8411e-09
767.38,0.55273,2.763e-09
768.38,0.55273,2.6871e-09
769.38,0.55273,2.6132e-09
770.39,0.55273,2.5413e-09
771.39,0.55273,2.4715e-09
772.39,0.55273,2.4035e-09
773.39,0.55273,2.3375e-09
774.39,0.55273,2.2732e-09
775.39,0.55273,2.2107e-09
776.39,0.55273,2.1499e-09
777.39,0.55273,2.0908e-09
778.39,0.55273,2.0333e-09
779.39,0.55273,1.9774e-09
780.39,0.55273,1.9231e-09
781.39,0.55273,1.8702e-09
782.39,0.55273,1.8188e-09
783.39,0.55273,1.7688e-09
784.39,0.55273,1.7202e-09
785.39,0.55273,1.6729e-09
786.39,0.55273,1.6269e-09
787.39,0.55273,1.5822e-09
788.39,0.55273,1.5387e-09
789.39,0.55273,1.4964e-09
790.4,0.55273,1.4552e-09
791.4,0.55273,1.4152e-09
792.4,0.55273,1.3763e-09
793.4,0.55273,1.3385e-09
794.4,0.55273,1.3017e-09
795.4,0.55273,1.2659e-09
796.4,0.55273,1.2311e-09
797.4,0.55273,1.1973e-09
798.4,0.55273,1.1643e-09
799.4,0.55273,1.1323e-09
800.4,0.55273,1.1012e-09
801.4,0.55273,1.0709e-09
802.4,0.55273,1.0415e-09
803.4,0.55273,1.0129e-09
804.4,0.55273,9.8502e-10
805.4,0.55273,9.5794e-10
806.4,0.55273,9.3161e-10
807.4,0.55273,9.0599e-10
808.4,0.55273,8.8109e-10
809.4,0.55273,8.5687e-10
810.41,0.55273,8.3331e-10
811.41,0.55273,8.104e-10
812.41,0.55273,7.8812e-10
813.41,0.55273,7.6646e-10
814.41,0.55273,7.4539e-10
815.41,0.55273,7.2489e-10
816.41,0.55273,7.0497e-10
817.41,0.55273,6.8559e-10
818.41,0.55273,6.6674e-10
819.41,0.55273,6.4841e-10
820.41,0.55273,6.3058e-10
821.41,0.55273,6.1325e-10
822.41,0.55273,5.9639e-10
823.41,0.55273,5.7999e-10
824.41,0.55273,5.6405e-10
825.41,0.55273,5.4854e-10
826.41,0.55273,5.3346e-10
827.41,0.55273,5.188e-10
828.41,0.55273,5.0453e-10
829.41,0.55273,4.9066e-10
830.42,0.55273,4.7718e-10
831.42,0.55273,4.6406e-10
832.42,0.55273,4.513e-10
833.42,0.55273,4.3889e-10
834.42,0.55273,4.2683e-10
835.42,0.55273,4.1509e-10
836.42,0.55273,4.0368e-10
837.42,0.55273,3.9258e-10
838.42,0.55273,3.8179e-10
839.42,0.55273,3.713e-10
840.42,0.55273,3.6109e-10
841.42,0.55273,3.5116e-10
842.42,0.55273,3.4151e-10
843.42,0.55273,3.3212e-10
844.42,0.55273,3.2299e-10
845.42,0.55273,3.1411e-10
846.42,0.55273,3.0547e-10
847.42,0.55273,2.9708e-10
848.42,0.55273,2.8891e-10
849.42,0.55273,2.8097e-10
850.43,0.55273,2.7324e-10
851.43,0.55273,2.6573e-10
852.43,0.55273,2.5843e-10
853.43,0.55273,2.5132e-10
854.43,0.55273,2.4441e-10
855.43,0.55273,2.3769e-10
856.43,0.55273,2.3116e-10
857.43,0.55273,2.248e-10
858.43,0.55273,2.1862e-10
859.43,0.55273,2.1261e-10
860.43,0.55273,2.0677e-10
861.43,0.55273,2.0108e-10
862.43,0.55273,1.9556e-10
863.43,0.55273,1.9018e-10
864.43,0.55273,1.8495e-10
865.43,0.55273,1.7987e-10
866.43,0.55273,1.7492e-10
867.43,0.55273,1.7011e-10
868.43,0.55273,1.6544e-10
