217.1,0.2623
234.17,0.36567
251.19,0.50074
268.71,0.44554
284.58,0.31964
300.63,0.43698
316.15,0.45713
332.29,0.5026
347.23,0.27985
362.46,0.4154
377.79,0.58027
393.58,0.54135
409,0.54817
424.38,0.58342
440.35,0.51476
454.71,0.77712
469.73,0.48077
484.98,0.52484
500.94,0.45554
14.719,0
30.917,-0.055781
47.029,-0.046417
62.611,-0.034153
79.337,-0.1047
95.625,-0.010663
113.46,0.082344
129.25,0.20264
146.49,0.21674
164.91,0.13093
182.03,0.28171
200.25,0.24005
217.47,0.3487
234.67,0.49088
251.63,0.36165
269.03,0.45509
285.02,0.27718
301.09,0.59724
316.65,0.46104
332.56,0.36226
347.65,0.79953
363.04,0.50427
378.33,0.61432
394.13,0.59754
409.58,0.58747
424.9,0.36772
441.12,0.44194
455.19,0.5517
470.25,0.60844
485.44,0.50261
501.5,0.48711
14.661,0
30.869,0.064657
46.993,0.09707
62.514,0.085373
79.336,0.14313
95.717,0.070015
113.68,0.11896
129.47,0.23808
146.63,0.14239
165.21,0.26
182.28,0.38194
200.61,0.3446
217.98,0.50809
235.05,0.48473
252.1,0.58786
269.33,0.55902
285.63,0.62222
301.56,0.51748
317.01,0.52449
333.37,0.68904
348.16,0.36169
363.65,0.59733
378.93,0.59828
394.72,0.63896
409.95,0.62416
425.34,0.61101
441.68,0.56961
455.8,0.71071
470.76,0.64506
485.93,0.68453
502.15,0.62652
14.727,0
30.967,-0.023344
47.08,-0.1058
62.658,-0.013462
79.406,-0.016858
95.836,-0.0016638
113.92,0.014073
129.62,0.20614
146.9,0.1556
165.6,0.187
182.63,0.30299
201.13,0.31494
218.47,0.39955
235.64,0.32197
252.67,0.38817
269.96,0.37657
286.16,0.51842
302.08,0.60961
317.7,0.54028
333.73,0.46681
348.76,0.39146
364.26,0.53757
379.58,0.49014
395.35,0.54033
410.57,0.57305
425.91,0.58906
442.39,0.52935
456.45,0.32345
471.44,0.51845
486.55,0.51194
502.83,0.49792
14.703,0
30.861,0.0085289
47.066,0.068093
62.641,-0.070676
79.406,0.08531
95.852,0.058861
114.13,0.11519
129.78,0.13823
147.09,0.22798
165.91,0.13499
182.96,0.35847
201.54,0.48792
218.8,0.40376
236.04,0.44314
253.06,0.43797
270.48,0.57425
286.77,0.55594
302.63,0.42875
318.17,0.58536
334.12,0.64183
349.3,0.67339
364.75,0.57705
380.12,0.5334
395.92,0.57822
411.16,0.57714
426.44,0.56776
442.72,0.54703
456.97,0.74552
471.95,0.63331
487.05,0.54095
503.31,0.43299
14.712,0
30.929,0.0084701
46.995,-0.015226
62.729,0.083636
79.468,-0.0032971
95.971,-0.014542
114.28,0.02635
130.01,0.16275
147.24,0.12415
166.28,0.16636
183.45,0.27636
201.95,0.29923
219.25,0.41563
236.49,0.48856
253.64,0.42971
271.05,0.51108
287.21,0.47632
303.22,0.56413
318.82,0.55985
334.8,0.55476
349.88,0.55234
365.29,0.49694
380.71,0.54085
396.51,0.55481
411.74,0.65763
427,0.51691
443.47,0.61227
457.61,0.48657
472.51,0.6278
487.5,0.69444
503.25,0.67449
14.721,0
30.914,0.077605
47.079,0.061954
62.724,0.01007
79.454,0.012286
95.997,0.065254
114.44,0.11532
130.14,0.18382
147.41,0.22057
166.56,0.25691
183.76,0.30034
202.37,0.31528
219.75,0.37639
236.92,0.48045
254.16,0.54003
271.53,0.40945
287.78,0.57154
303.78,0.62657
319.37,0.62192
335.35,0.55263
350.37,0.48855
365.84,0.57936
381.27,0.59971
397.17,0.64559
412.26,0.62762
427.62,0.59154
443.96,0.67033
458.24,0.49424
473.21,0.46176
488.18,0.603
504.29,0.65825
14.799,0
30.977,0.043619
47.09,0.04747
62.74,0.037087
79.522,0.087868
96.116,0.031831
114.63,0.092801
130.36,0.14243
147.67,0.23407
166.86,0.30465
184.08,0.35183
202.76,0.35694
220.24,0.43721
237.47,0.54475
254.58,0.56672
272.11,0.72967
288.42,0.52754
304.4,0.69825
319.92,0.71583
335.84,0.60607
350.95,0.39053
366.44,0.74532
381.91,0.71851
397.8,0.6405
412.85,0.62571
428.28,0.54808
444.45,0.67033
458.7,0.75272
473.8,0.60985
488.83,0.4445
505.04,0.57016
14.843,0
31.025,0.030907
47.128,-0.0016332
62.828,0.084973
79.556,0.0037355
96.211,-0.00070945
114.78,0.035956
130.6,0.10336
147.99,0.23527
167.22,0.2036
184.45,0.20411
203.21,0.28586
220.79,0.45628
238.05,0.44833
255.32,0.46329
272.65,0.54858
289.13,0.65951
305.11,0.50449
320.53,0.49157
336.23,0.55746
351.7,0.66599
367.15,0.45882
382.55,0.50829
398.43,0.50672
413.4,0.53769
428.95,0.64024
445.2,0.57871
459.31,0.76488
474.24,0.65876
489.4,0.69141
505.64,0.62486
14.875,0
31.024,0.14839
47.213,0.10874
62.836,0.10009
79.561,0.15406
96.253,0.16458
114.9,0.20544
130.85,0.32953
148.2,0.30076
167.44,0.2914
184.75,0.376
203.68,0.44919
221.26,0.52106
238.53,0.49875
255.88,0.53576
273.33,0.6497
289.65,0.46549
305.61,0.46444
321.1,0.65569
336.9,0.66577
352.16,0.92658
367.67,0.90203
383.06,0.6848
398.97,0.69846
414.05,0.77881
429.53,0.71083
445.97,0.77504
459.97,0.59645
474.94,0.7245
490.03,0.71457
506.36,0.74362
